기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,아파트_평균_면적,아파트_평균_시가
2020,2,R,전통시장,1001301,중곡제일시장,5,31,24,,,,,29,25,1,,,,54,199593312
2020,1,R,전통시장,1001301,중곡제일시장,5,31,24,,,,,29,25,1,,,,54,199593312
2020,2,R,전통시장,1001300,화양제일골목시장,9,88,10,,,,61,29,8,,,,,30,114672531
2020,1,R,전통시장,1001300,화양제일골목시장,9,88,10,,,,61,29,8,,,,,30,114672531
2020,2,R,전통시장,1001298,성동용답상가시장,11,34,23,2,,,15,28,16,,,,,63,152917659
2020,1,R,전통시장,1001298,성동용답상가시장,11,34,23,2,,,15,28,16,,,,,63,152917659
2020,2,R,전통시장,1001297,뚝도시장,1,69,9,,,,,7,34,37,,,,53,267217949
2020,1,R,전통시장,1001297,뚝도시장,1,69,9,,,,,7,34,37,,,,53,267217949
2020,2,R,전통시장,1001296,금남시장,1,4,,,,,,1,3,,,,,58,222000000
2020,1,R,전통시장,1001296,금남시장,1,4,,,,,,1,3,,,,,58,222000000
2020,2,R,전통시장,1001295,행당시장,1,7,2,,,,,9,,,,,,59,149444444
2020,1,R,전통시장,1001295,행당시장,1,7,2,,,,,9,,,,,,59,149444444
2020,2,R,전통시장,1001294,마장축산물시장,2,474,334,2,165,44,,1,1,508,485,24,,98,401196800
2020,1,R,전통시장,1001294,마장축산물시장,2,474,334,2,165,44,,1,1,508,485,24,,98,401196800
2020,2,R,전통시장,1001292,이태원제일시장,2,6,1,,,,1,,4,2,,,,58,230000000
2020,1,R,전통시장,1001292,이태원제일시장,2,6,1,,,,1,,4,2,,,,58,230000000
2020,2,R,전통시장,1001290,이촌종합시장,4,16,2,1,4,1,,5,11,2,5,1,,75,284337500
2020,1,R,전통시장,1001290,이촌종합시장,4,16,2,1,4,1,,5,11,2,5,1,,75,284337500
2020,2,R,전통시장,1001289,용문전통시장,2,39,,,,,36,3,,,,,,15,90254630
2020,1,R,전통시장,1001289,용문전통시장,2,39,,,,,36,3,,,,,,15,90254630
2020,2,R,전통시장,1001286,후암시장,2,23,10,,,,,17,14,2,,,,56,210900862
2020,1,R,전통시장,1001286,후암시장,2,23,10,,,,,17,14,2,,,,56,210900862
2020,2,R,전통시장,1001284,서울중앙시장,1,9,,,,,4,5,,,,,,44,119111111
2020,1,R,전통시장,1001284,서울중앙시장,1,9,,,,,4,5,,,,,,44,119111111
2020,2,R,전통시장,1001283,백학시장,6,26,19,,,,10,12,19,4,,,,59,179247024
2020,1,R,전통시장,1001283,백학시장,6,26,19,,,,10,12,19,4,,,,59,179247024
2020,2,R,전통시장,1001282,약수시장,15,159,47,3,,,16,155,36,2,,,,59,173387878
2020,1,R,전통시장,1001282,약수시장,15,159,47,3,,,16,155,36,2,,,,59,173387878
2020,2,R,전통시장,1001279,동평화시장,1,3,26,,,,,29,,,,,,65,151137931
2020,1,R,전통시장,1001279,동평화시장,1,3,26,,,,,29,,,,,,65,151137931
2020,2,R,전통시장,1001277,방산종합시장,1,8,,,,,8,,,,,,,34,67500000
2020,1,R,전통시장,1001277,방산종합시장,1,8,,,,,8,,,,,,,34,67500000
2020,2,R,전통시장,1001271,동묘시장,5,324,6,,,,196,129,5,,,,,27,111891667
2020,1,R,전통시장,1001271,동묘시장,5,324,6,,,,196,129,5,,,,,27,111891667
2020,2,R,전통시장,1001269,동문시장,1,52,,,,,50,2,,,,,,44,83826923
2020,1,R,전통시장,1001269,동문시장,1,52,,,,,50,2,,,,,,44,83826923
2020,2,R,전통시장,1001264,통인시장,6,42,11,9,7,,33,12,3,15,4,2,,92,270670393
2020,1,R,전통시장,1001264,통인시장,6,42,11,9,7,,33,12,3,15,4,2,,92,270670393
2020,2,D,발달상권,1001263,서울 노원구 노원역_3,1,14,,,,,12,2,,,,,,19,84714286
2020,1,D,발달상권,1001263,서울 노원구 노원역_3,1,14,,,,,12,2,,,,,,19,84714286
2020,2,D,발달상권,1001260,창동역,1,120,,,,,119,1,,,,,,15,75675000
2020,1,D,발달상권,1001260,창동역,1,120,,,,,119,1,,,,,,15,75675000
2020,2,D,발달상권,1001259,서울 강북구 수유역_3,4,23,11,,,,7,27,,,,,,57,123554067
2020,1,D,발달상권,1001259,서울 강북구 수유역_3,4,23,11,,,,7,27,,,,,,57,123554067
2020,2,D,발달상권,1001257,서울 강북구 수유역_2,21,153,108,2,,1,78,73,96,17,,,,55,149208483
2020,1,D,발달상권,1001257,서울 강북구 수유역_2,21,153,108,2,,1,78,73,96,17,,,,55,149208483
2020,2,D,발달상권,1001256,서울 강북구 수유역_1,8,87,106,,2,,62,27,64,40,2,,,44,119078853
2020,1,D,발달상권,1001256,서울 강북구 수유역_1,8,87,106,,2,,62,27,64,40,2,,,44,119078853
2020,2,D,발달상권,1001255,서울 은평구 연신내역_3,1,19,,,,,19,,,,,,,22,42210526
2020,1,D,발달상권,1001255,서울 은평구 연신내역_3,1,19,,,,,19,,,,,,,22,42210526
2020,2,D,발달상권,1001254,서울 은평구 연신내역_2,9,89,7,,,,67,27,2,,,,,40,94142927
2020,1,D,발달상권,1001254,서울 은평구 연신내역_2,9,89,7,,,,67,27,2,,,,,40,94142927
2020,2,D,발달상권,1001253,서울 은평구 연신내역_1,4,72,18,,1,,63,9,,18,,1,,41,155201291
2020,1,D,발달상권,1001253,서울 은평구 연신내역_1,4,72,18,,1,,63,9,,18,,1,,41,155201291
2020,2,D,발달상권,1001252,서울 성북구 미아삼거리역_2,2,12,,,,,7,5,,,,,,39,108833333
2020,1,D,발달상권,1001252,서울 성북구 미아삼거리역_2,2,12,,,,,7,5,,,,,,39,108833333
2020,2,D,발달상권,1001251,서울 강북구 미아삼거리역_1,3,20,,,,,8,12,,,,,,39,117396825
2020,1,D,발달상권,1001251,서울 강북구 미아삼거리역_1,3,20,,,,,8,12,,,,,,39,117396825
2020,2,D,발달상권,1001250,서울 은평구 불광역_3,14,428,2,,,,254,156,19,1,,,,24,124113913
2020,1,D,발달상권,1001250,서울 은평구 불광역_3,14,428,2,,,,254,156,19,1,,,,24,124113913
2020,2,D,발달상권,1001249,서울 은평구 불광역_2,14,124,,,,,44,56,24,,,,,31,120582313
2020,1,D,발달상권,1001249,서울 은평구 불광역_2,14,124,,,,,44,56,24,,,,,31,120582313
2020,2,D,발달상권,1001248,서울 은평구 불광역_1,12,146,2,,,,76,54,18,,,,,46,121161351
2020,1,D,발달상권,1001248,서울 은평구 불광역_1,12,146,2,,,,76,54,18,,,,,46,121161351
2020,2,D,발달상권,1001246,미아사거리_1,2,190,174,46,,,190,,,194,26,,,52,236732297
2020,1,D,발달상권,1001246,미아사거리_1,2,190,174,46,,,190,,,194,26,,,52,236732297
2020,2,D,발달상권,1001245,서울 성북구 성신여대입구역,5,68,28,28,,,57,11,,54,2,,,35,140618254
2020,1,D,발달상권,1001245,서울 성북구 성신여대입구역,5,68,28,28,,,57,11,,54,2,,,35,140618254
2020,2,D,발달상권,1001244,경희대학교,2,30,,,,,22,8,,,,,,20,87028409
2020,1,D,발달상권,1001244,경희대학교,2,30,,,,,22,8,,,,,,20,87028409
2020,2,D,발달상권,1001243,서울 성북구 안암역,1,16,,,,,12,4,,,,,,19,81750000
2020,1,D,발달상권,1001243,서울 성북구 안암역,1,16,,,,,12,4,,,,,,19,81750000
2020,2,D,발달상권,1001242,혜화역 대학로_3,11,132,6,1,1,,84,37,13,6,,,,42,152628083
2020,1,D,발달상권,1001242,혜화역 대학로_3,11,132,6,1,1,,84,37,13,6,,,,42,152628083
2020,2,D,발달상권,1001241,혜화역 대학로_2,10,78,12,6,,3,32,28,31,5,,2,1,66,214224386
2020,1,D,발달상권,1001241,혜화역 대학로_2,10,78,12,6,,3,32,28,31,5,,2,1,66,214224386
2020,2,D,발달상권,1001240,혜화역 대학로_1,13,77,15,3,1,4,40,42,10,3,1,,4,67,193230128
2020,1,D,발달상권,1001240,혜화역 대학로_1,13,77,15,3,1,4,40,42,10,3,1,,4,67,193230128
2020,2,D,발달상권,1001238,서울 동대문구 청량리역,3,56,154,390,210,,52,4,28,13,327,386,,95,397727585
2020,1,D,발달상권,1001238,서울 동대문구 청량리역,3,56,154,390,210,,52,4,28,13,327,386,,95,397727585
2020,2,D,발달상권,1001237,서울 종로구 경복궁역_2,3,8,10,,,,,5,5,8,,,,65,266722222
2020,1,D,발달상권,1001237,서울 종로구 경복궁역_2,3,8,10,,,,,5,5,8,,,,65,266722222
2020,2,D,발달상권,1001236,서울 종로구 안국역_2,2,3,10,,,,,3,10,,,,,71,215900000
2020,1,D,발달상권,1001236,서울 종로구 안국역_2,2,3,10,,,,,3,10,,,,,71,215900000
2020,2,D,발달상권,1001234,서울 종로구 경복궁역_1,7,25,11,7,,,1,8,18,14,1,1,,67,261017687
2020,1,D,발달상권,1001234,서울 종로구 경복궁역_1,7,25,11,7,,,1,8,18,14,1,1,,67,261017687
2020,2,D,발달상권,1001231,서울 동대문구 신설동역_2,4,54,8,,,,24,29,9,,,,,34,127712912
2020,1,D,발달상권,1001231,서울 동대문구 신설동역_2,4,54,8,,,,24,29,9,,,,,34,127712912
2020,2,D,발달상권,1001230,인사동,1,,93,53,1,2,,95,52,2,,,,85,171630872
2020,1,D,발달상권,1001230,인사동,1,,93,53,1,2,,95,52,2,,,,85,171630872
2020,2,D,발달상권,1001229,서울 종로구 종로5가역_4,1,2,,,,,2,,,,,,,25,83500000
2020,1,D,발달상권,1001229,서울 종로구 종로5가역_4,1,2,,,,,2,,,,,,,25,83500000
2020,2,D,발달상권,1001227,종로구청,1,,,10,44,,,,,,,10,44,141,690722222
2020,1,D,발달상권,1001227,종로구청,1,,,10,44,,,,,,,10,44,141,690722222
2020,2,D,발달상권,1001226,서울 종로구 종로5가역_2,10,378,237,51,4,11,74,294,11,3,188,97,14,39,176304234
2020,1,D,발달상권,1001226,서울 종로구 종로5가역_2,10,378,237,51,4,11,74,294,11,3,188,97,14,39,176304234
2020,2,D,발달상권,1001225,신설동역,2,94,,,,,93,1,,,,,,15,84250000
2020,1,D,발달상권,1001225,신설동역,2,94,,,,,93,1,,,,,,15,84250000
2020,2,D,발달상권,1001224,서울 동대문구 신설동역_1,2,170,6,,,,110,63,3,,,,,48,147279412
2020,1,D,발달상권,1001224,서울 동대문구 신설동역_1,2,170,6,,,,110,63,3,,,,,48,147279412
2020,2,D,발달상권,1001223,서울 종로구 광화문역_2,8,,105,216,185,60,,,20,81,101,3,361,116,598463056
2020,1,D,발달상권,1001223,서울 종로구 광화문역_2,8,,105,216,185,60,,,20,81,101,3,361,116,598463056
2020,2,D,발달상권,1001221,장안동사거리,22,788,166,310,4,1,482,129,397,245,16,,,61,207323604
2020,1,D,발달상권,1001221,장안동사거리,22,788,166,310,4,1,482,129,397,245,16,,,61,207323604
2020,2,D,발달상권,1001213,종각역 젊음의 거리,1,28,,,,,4,24,,,,,,21,109285714
2020,1,D,발달상권,1001213,종각역 젊음의 거리,1,28,,,,,4,24,,,,,,21,109285714
2020,2,D,발달상권,1001210,시청역_2,2,102,222,56,,,,,50,66,50,38,176,75,541220399
2020,1,D,발달상권,1001210,시청역_2,2,102,222,56,,,,,50,66,50,38,176,75,541220399
2020,2,D,발달상권,1001208,서울 중구 을지로3가역_2,2,,188,,,,,11,177,,,,,77,220729143
2020,1,D,발달상권,1001208,서울 중구 을지로3가역_2,2,,188,,,,,11,177,,,,,77,220729143
2020,2,D,발달상권,1001207,서울 중구 신당역_2,2,218,,,,,,160,58,,,,,20,186508889
2020,1,D,발달상권,1001207,서울 중구 신당역_2,2,218,,,,,,160,58,,,,,20,186508889
2020,2,D,발달상권,1001206,서대문구 서대문역_2,6,81,6,,,,36,36,15,,,,,41,157996791
2020,1,D,발달상권,1001206,서대문구 서대문역_2,6,81,6,,,,36,36,15,,,,,41,157996791
2020,2,D,발달상권,1001205,동대문역사문화공원역,1,2,,,,,2,,,,,,,46,86000000
2020,1,D,발달상권,1001205,동대문역사문화공원역,1,2,,,,,2,,,,,,,46,86000000
2020,2,D,발달상권,1001201,서울 중구 신당역_1,6,30,65,,,,2,21,58,14,,,,68,228498745
2020,1,D,발달상권,1001201,서울 중구 신당역_1,6,30,65,,,,2,21,58,14,,,,68,228498745
2020,2,D,발달상권,1001199,서울 중구 충무로역_2,2,133,231,89,5,1,,165,182,112,,,,72,207367072
2020,1,D,발달상권,1001199,서울 중구 충무로역_2,2,133,231,89,5,1,,165,182,112,,,,72,207367072
2020,2,D,발달상권,1001198,서울 강서구 송정역,30,308,47,,,,76,272,7,,,,,45,120743485
2020,1,D,발달상권,1001198,서울 강서구 송정역,30,308,47,,,,76,272,7,,,,,45,120743485
2020,2,D,발달상권,1001197,장한평역_2,13,170,52,6,,,2,156,70,,,,,54,176784077
2020,1,D,발달상권,1001197,장한평역_2,13,170,52,6,,,2,156,70,,,,,54,176784077
2020,2,D,발달상권,1001196,시청역_1,1,34,103,,,,,,9,25,50,53,,76,446396132
2020,1,D,발달상권,1001196,시청역_1,1,34,103,,,,,,9,25,50,53,,76,446396132
2020,2,D,발달상권,1001195,왕십리역_2,1,20,,,,,,20,,,,,,20,165800000
2020,1,D,발달상권,1001195,왕십리역_2,1,20,,,,,,20,,,,,,20,165800000
2020,2,D,발달상권,1001193,장한평역_1,1,,21,,,,,,21,,,,,85,284857143
2020,1,D,발달상권,1001193,장한평역_1,1,,21,,,,,,21,,,,,85,284857143
2020,2,D,발달상권,1001192,서울 중구 충무로역_1,2,2,7,,,,2,,7,,,,,49,171107143
2020,1,D,발달상권,1001192,서울 중구 충무로역_1,2,2,7,,,,2,,7,,,,,49,171107143
2020,2,D,발달상권,1001190,장한평역,1,9,,,,,9,,,,,,,26,44000000
2020,1,D,발달상권,1001190,장한평역,1,9,,,,,9,,,,,,,26,44000000
2020,2,D,발달상권,1001189,서울 중구 명동역,3,8,9,1,116,120,3,1,5,9,,,236,113,603583081
2020,1,D,발달상권,1001189,서울 중구 명동역,3,8,9,1,116,120,3,1,5,9,,,236,113,603583081
2020,2,D,발달상권,1001188,장충동 족발거리,2,106,,1,,,80,24,2,1,,,,30,117037405
2020,1,D,발달상권,1001188,장충동 족발거리,2,106,,1,,,80,24,2,1,,,,30,117037405
2020,2,D,발달상권,1001187,한양시장,10,79,6,,,,41,38,6,,,,,48,120214270
2020,1,D,발달상권,1001187,한양시장,10,79,6,,,,41,38,6,,,,,48,120214270
2020,2,D,발달상권,1001186,서울 서대문구 이대역,17,377,1,50,1,2,97,221,63,47,2,,1,31,147266075
2020,1,D,발달상권,1001186,서울 서대문구 이대역,17,377,1,50,1,2,97,221,63,47,2,,1,31,147266075
2020,2,D,발달상권,1001185,서울 서대문구 신촌역,21,131,35,,,,121,40,1,4,,,,51,117132076
2020,1,D,발달상권,1001185,서울 서대문구 신촌역,21,131,35,,,,121,40,1,4,,,,51,117132076
2020,2,D,발달상권,1001183,서울 마포구 홍대입구역_2,9,141,5,1,2,,43,43,60,2,1,,,46,158259479
2020,1,D,발달상권,1001183,서울 마포구 홍대입구역_2,9,141,5,1,2,,43,43,60,2,1,,,46,158259479
2020,2,D,발달상권,1001182,홍익대학교 주변,94,704,260,12,7,1,269,397,150,24,7,136,1,47,164264322
2020,1,D,발달상권,1001182,홍익대학교 주변,94,704,260,12,7,1,269,397,150,24,7,136,1,47,164264322
2020,2,D,발달상권,1001181,서울 광진구 군자역,21,157,16,,,,71,93,9,,,,,41,139959637
2020,1,D,발달상권,1001181,서울 광진구 군자역,21,157,16,,,,71,93,9,,,,,41,139959637
2020,2,D,발달상권,1001180,신촌역,10,123,1,,,,87,36,1,,,,,29,96853081
2020,1,D,발달상권,1001180,신촌역,10,123,1,,,,87,36,1,,,,,29,96853081
2020,2,D,발달상권,1001179,강서구청,43,647,109,3,,,363,292,43,61,,,,44,127719093
2020,1,D,발달상권,1001179,강서구청,43,647,109,3,,,363,292,43,61,,,,44,127719093
2020,2,D,발달상권,1001178,서울 마포구 홍대입구역_1,14,121,21,1,,,51,63,16,13,,,,50,184078962
2020,1,D,발달상권,1001178,서울 마포구 홍대입구역_1,14,121,21,1,,,51,63,16,13,,,,50,184078962
2020,2,D,발달상권,1001175,서울 강동구 고덕역,3,,450,68,90,,,,9,15,83,411,90,98,509246242
2020,1,D,발달상권,1001175,서울 강동구 고덕역,3,,450,68,90,,,,9,15,83,411,90,98,509246242
2020,2,D,발달상권,1001174,등촌역,29,308,18,,,,63,195,67,1,,,,37,157093804
2020,1,D,발달상권,1001174,등촌역,29,308,18,,,,63,195,67,1,,,,37,157093804
2020,2,D,발달상권,1001173,서울 강동구 명일역,18,105,26,10,,,2,80,54,5,,,,57,179980522
2020,1,D,발달상권,1001173,서울 강동구 명일역,18,105,26,10,,,2,80,54,5,,,,57,179980522
2020,2,D,발달상권,1001172,어린이대공원역,2,7,7,43,44,3,,,,,13,72,19,93,501923000
2020,1,D,발달상권,1001172,어린이대공원역,2,7,7,43,44,3,,,,,13,72,19,93,501923000
2020,2,D,발달상권,1001170,공덕역,1,,,,,114,,,,,,,114,196,1228000000
2020,1,D,발달상권,1001170,공덕역,1,,,,,114,,,,,,,114,196,1228000000
2020,2,D,발달상권,1001169,서울 용산구 숙대입구역,3,9,2,1,,,,,4,3,2,1,2,67,371583333
2020,1,D,발달상권,1001169,서울 용산구 숙대입구역,3,9,2,1,,,,,4,3,2,1,2,67,371583333
2020,2,D,발달상권,1001168,남영역,3,68,2,2,,,62,1,,5,3,1,,59,311193122
2020,1,D,발달상권,1001168,남영역,3,68,2,2,,,62,1,,5,3,1,,59,311193122
2020,2,D,발달상권,1001167,서울 마포구 공덕역_1,2,,26,174,52,2,,,,,,,254,119,766050177
2020,1,D,발달상권,1001167,서울 마포구 공덕역_1,2,,26,174,52,2,,,,,,,254,119,766050177
2020,2,D,발달상권,1001166,서울 마포구 마포역_2,6,482,527,95,16,,,,359,210,371,65,115,84,448237756
2020,1,D,발달상권,1001166,서울 마포구 마포역_2,6,482,527,95,16,,,,359,210,371,65,115,84,448237756
2020,2,D,발달상권,1001165,서울 광진구 건대입구역_2,9,65,23,1,,,38,26,17,8,,,,41,151001798
2020,1,D,발달상권,1001165,서울 광진구 건대입구역_2,9,65,23,1,,,38,26,17,8,,,,41,151001798
2020,2,D,발달상권,1001164,서울 마포구 마포역_1,4,20,56,24,,2,6,14,6,,50,24,2,65,262996436
2020,1,D,발달상권,1001164,서울 마포구 마포역_1,4,20,56,24,,2,6,14,6,,50,24,2,65,262996436
2020,2,D,발달상권,1001163,서울 강동구 천호역_2,9,439,167,230,89,6,1,237,116,248,164,145,20,82,326063343
2020,1,D,발달상권,1001163,서울 강동구 천호역_2,9,439,167,230,89,6,1,237,116,248,164,145,20,82,326063343
2020,2,D,발달상권,1001162,서울 광진구 건대입구역_1,10,101,3,,,,23,56,25,,,,,41,164106061
2020,1,D,발달상권,1001162,서울 광진구 건대입구역_1,10,101,3,,,,23,56,25,,,,,41,164106061
2020,2,D,발달상권,1001160,서울 광진구 구의역,21,176,5,1,,,23,125,34,,,,,39,143285560
2020,1,D,발달상권,1001160,서울 광진구 구의역,21,176,5,1,,,23,125,34,,,,,39,143285560
2020,2,D,발달상권,1001158,당산역_2,3,157,,,,,,157,,,,,,31,161157476
2020,1,D,발달상권,1001158,당산역_2,3,157,,,,,,157,,,,,,31,161157476
2020,2,D,발달상권,1001157,서울 강동구 천호역_1,8,83,4,,,,3,34,45,5,,,,49,220574569
2020,1,D,발달상권,1001157,서울 강동구 천호역_1,8,83,4,,,,3,34,45,5,,,,49,220574569
2020,2,D,발달상권,1001156,서울 강동구 길동역,25,1529,213,4,,,1204,241,176,125,,,,39,157717900
2020,1,D,발달상권,1001156,서울 강동구 길동역,25,1529,213,4,,,1204,241,176,125,,,,39,157717900
2020,2,D,발달상권,1001155,용산 전자상가_5,13,175,8,1,,,1,70,104,6,3,,,42,237020910
2020,1,D,발달상권,1001155,용산 전자상가_5,13,175,8,1,,,1,70,104,6,3,,,42,237020910
2020,2,D,발달상권,1001154,용산 전자상가_4,1,40,20,,,,,,,,40,8,12,68,511233333
2020,1,D,발달상권,1001154,용산 전자상가_4,1,40,20,,,,,,,,40,8,12,68,511233333
2020,2,D,발달상권,1001153,당산역_1,2,111,,16,,,,18,,30,68,11,,46,282704893
2020,1,D,발달상권,1001153,당산역_1,2,111,,16,,,,18,,30,68,11,,46,282704893
2020,2,D,발달상권,1001152,서울 광진구 강변역,1,,,,,54,,,,,,,54,184,896666667
2020,1,D,발달상권,1001152,서울 광진구 강변역,1,,,,,54,,,,,,,54,184,896666667
2020,2,D,발달상권,1001151,용산 전자상가_3,2,116,19,,,,2,96,37,,,,,55,183328063
2020,1,D,발달상권,1001151,용산 전자상가_3,2,116,19,,,,2,96,37,,,,,55,183328063
2020,2,D,발달상권,1001150,서울 용산구 이태원역,11,42,7,7,15,34,,,,25,10,9,61,97,662083153
2020,1,D,발달상권,1001150,서울 용산구 이태원역,11,42,7,7,15,34,,,,25,10,9,61,97,662083153
2020,2,D,발달상권,1001148,목동사거리,1,12,,,,,,12,,,,,,29,145250000
2020,1,D,발달상권,1001148,목동사거리,1,12,,,,,,12,,,,,,29,145250000
2020,2,D,발달상권,1001147,용산 전자상가_2,1,,56,,,,,,,18,38,,,85,409857143
2020,1,D,발달상권,1001147,용산 전자상가_2,1,,56,,,,,,,18,38,,,85,409857143
2020,2,D,발달상권,1001146,용산구청,4,7,15,1,5,2,,2,,9,6,11,2,97,452989881
2020,1,D,발달상권,1001146,용산구청,4,7,15,1,5,2,,2,,9,6,11,2,97,452989881
2020,2,D,발달상권,1001145,용산 전자상가_1,1,,74,15,,,,,,,29,39,21,84,548842697
2020,1,D,발달상권,1001145,용산 전자상가_1,1,,74,15,,,,,,,29,39,21,84,548842697
2020,2,D,발달상권,1001143,서울 용산구 신용산역,2,8,1,,,,,1,5,3,,,,43,289678571
2020,1,D,발달상권,1001143,서울 용산구 신용산역,2,8,1,,,,,1,5,3,,,,43,289678571
2020,2,D,발달상권,1001141,압구정 로데오거리_2,10,171,130,42,,,12,53,26,,49,33,170,55,339982971
2020,1,D,발달상권,1001141,압구정 로데오거리_2,10,171,130,42,,,12,53,26,,49,33,170,55,339982971
2020,2,D,발달상권,1001140,서울 강남구 압구정역,44,254,128,25,11,27,3,122,94,40,40,82,64,75,488344729
2020,1,D,발달상권,1001140,서울 강남구 압구정역,44,254,128,25,11,27,3,122,94,40,40,82,64,75,488344729
2020,2,D,발달상권,1001139,서울 영등포구 영등포구청역,1,16,,,,,15,,1,,,,,15,63500000
2020,1,D,발달상권,1001139,서울 영등포구 영등포구청역,1,16,,,,,15,,1,,,,,15,63500000
2020,2,D,발달상권,1001138,압구정 로데오거리_1,15,8,7,5,26,117,,,,5,8,2,148,188,2018349048
2020,1,D,발달상권,1001138,압구정 로데오거리_1,15,8,7,5,26,117,,,,5,8,2,148,188,2018349048
2020,2,D,발달상권,1001137,서울 강동구 둔촌동역,10,49,17,5,1,,9,42,15,6,,,,55,160363810
2020,1,D,발달상권,1001137,서울 강동구 둔촌동역,10,49,17,5,1,,9,42,15,6,,,,55,160363810
2020,2,D,발달상권,1001136,오목교역,2,136,56,44,,,,,12,,136,12,76,77,443327257
2020,1,D,발달상권,1001136,오목교역,2,136,56,44,,,,,12,,136,12,76,77,443327257
2020,2,D,발달상권,1001135,신사동 가로수길,59,401,107,61,34,8,1,237,151,54,42,47,79,58,293419688
2020,1,D,발달상권,1001135,신사동 가로수길,59,401,107,61,34,8,1,237,151,54,42,47,79,58,293419688
2020,2,D,발달상권,1001133,청담사거리_3,2,,18,16,,,,,,,,,34,104,698750000
