기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,당월_매출_금액,당월_매출_건수,점포수,당월_매출금액/점포수,당월_매출건수/점포수,총_유동인구_수,총_직장_인구_수,총 상주인구 수,아파트_단지_수,아파트_평균_면적,아파트_평균_시가,시군구_코드
2020,2,R,전통시장,1001458,인헌시장,LH,상권확장,106,55,14156944984.0,954583,188,75302898.85106383,5077.56914893617,360242,122,1451,10,59,154501044,11620
2020,2,R,전통시장,1001457,봉천중앙시장,HH,정체,142,68,6231950247.0,318455,40,155798756.175,7961.375,66794,154,441,4,51,177340278,11620
2020,2,R,전통시장,1001454,봉천제일종합시장,HH,정체,124,60,4456344331.0,276950,30,148544811.03333333,9231.666666666666,82738,6,496,2,30,168357143,11620
2020,2,R,전통시장,1001453,낙성대시장,LL,다이나믹,63,46,3994676986.0,237718,66,60525408.878787875,3601.787878787879,189157,10,568,6,37,123503739,11620
2020,2,R,전통시장,1001452,중부시장,HH,정체,155,56,10600281756.0,537654,153,69282887.29411764,3514.078431372549,217735,102,647,4,51,187520635,11620
2020,2,R,전통시장,1001450,남성역골목시장,HL,상권축소,123,49,15622347936.0,1011079,163,95842625.37423313,6202.938650306748,352435,467,536,4,57,178875000,11590
2020,2,R,전통시장,1001449,남성사계시장,HH,정체,125,57,26377569046.0,1625900,291,90644567.16838488,5587.285223367698,707512,136,572,1,29,137875000,11590
2020,2,R,전통시장,1001448,흑석시장,LH,상권확장,111,56,13600342407.0,661164,218,62386891.77522936,3032.862385321101,386771,78,1009,2,92,416694996,11590
2020,2,R,전통시장,1001447,상도4동도깨비골목시장,HH,정체,139,57,4260443264.0,256026,116,36727959.172413796,2207.1206896551726,464294,95,1866,17,54,155765640,11590
2020,2,R,전통시장,1001446,성대시장,HL,상권축소,117,48,14931660441.0,792479,112,133318396.79464285,7075.705357142857,60517,141,177,2,34,160357143,11590
2020,2,R,전통시장,1001444,상도전통시장,LH,상권확장,98,55,8417064046.0,409288,147,57258939.088435374,2784.2721088435374,502178,239,1602,18,56,181107554,11590
2020,2,R,전통시장,1001441,본동인정시장,HH,정체,173,63,720790092.0,71408,55,13105274.4,1298.3272727272727,186540,59,406,1,86,525000000,11590
2020,2,R,전통시장,1001440,노량진중앙시장,LH,상권확장,85,57,9238295076.0,837661,112,82484777.46428572,7479.116071428572,240957,244,638,1,147,299142857,11590
2020,2,R,전통시장,1001439,대림중앙시장,LH,상권확장,103,58,3470104938.0,242394,34,102061909.94117647,7129.235294117647,114126,42,355,3,54,121966667,11560
2020,2,R,전통시장,1001433,영일시장,HH,정체,138,84,17193665024.0,324481,130,132258961.72307692,2496.007692307692,405968,155,673,3,54,264567730,11560
2020,2,R,전통시장,1001431,영등포청과시장,HH,정체,128,85,21456182400.0,583681,102,210354729.4117647,5722.362745098039,134703,23,278,3,29,183000000,11560
2020,2,R,전통시장,1001430,영등포전통시장,HH,정체,119,58,143776694706.0,5539914,1779,80818827.82799326,3114.060708263069,1298408,2127,2354,4,65,154166369,11560
2020,2,R,전통시장,1001429,은행나무시장,LH,상권확장,103,58,6440648436.0,326639,76,84745374.15789473,4297.881578947368,137102,67,439,8,54,146750000,11545
2020,2,R,전통시장,1001428,박미시장,LH,상권확장,87,76,1783927873.0,124494,1,1783927873.0,124494.0,23344,39,285,3,59,148171296,11545
2020,2,R,전통시장,1001427,현대시장,LH,상권확장,110,59,22571110405.0,1221060,297,75997004.73063973,4111.313131313132,656963,139,2140,18,47,133887709,11545
2020,2,R,전통시장,1001424,남문시장,HL,상권축소,122,50,9853629309.0,424576,172,57288542.494186044,2468.4651162790697,273302,76,1563,24,50,140069530,11545
2020,2,R,전통시장,1001421,개봉중앙시장,HH,정체,133,57,3964324997.0,240902,14,283166071.21428573,17207.285714285714,54708,10,361,14,54,133701577,11530
2020,2,R,전통시장,1001420,고척근린시장,HH,정체,133,59,11844612683.0,706298,165,71785531.4121212,4280.59393939394,164210,55,618,2,39,135912618,11530
2020,2,R,전통시장,1001418,남구로시장,HH,정체,121,55,21461092212.0,1123763,273,78612059.38461539,4116.347985347986,530033,236,631,11,48,93859848,11530
2020,2,R,전통시장,1001417,구로시장,HH,정체,112,58,1270130233.0,47468,68,18678385.779411763,698.0588235294117,65078,10,126,1,46,113555556,11530
2020,2,R,전통시장,1001415,방신전통시장,HL,상권축소,124,49,7618439501.0,361167,148,51475942.574324325,2440.3175675675675,317850,116,584,2,63,239418555,11500
2020,2,R,전통시장,1001414,송화골목시장,LH,상권확장,111,60,14630507691.0,1020311,190,77002672.05789474,5370.057894736842,199486,119,614,8,47,140120196,11500
2020,2,R,전통시장,1001413,까치산시장,LH,상권확장,107,55,19639064106.0,1246002,251,78243283.29083665,4964.151394422311,972203,114,1108,29,48,133673421,11500
2020,2,R,전통시장,1001412,화곡본동시장,HH,정체,139,55,14424034722.0,784729,134,107642050.1641791,5856.186567164179,184732,36,338,12,50,120212126,11500
2020,2,R,전통시장,1001411,남부골목시장,LL,다이나믹,110,52,19647097672.0,1152422,273,71967390.73992674,4221.326007326007,523795,156,1961,28,52,143394086,11500
2020,2,R,전통시장,1001409,화곡중앙골목시장,HH,정체,129,57,6232555876.0,339863,122,51086523.57377049,2785.7622950819673,302268,75,976,26,49,113747772,11500
2020,2,R,전통시장,1001405,신정2동골목시장,HH,정체,153,65,360640715.0,19435,21,17173367.38095238,925.4761904761905,212026,41,484,4,50,207772556,11470
2020,2,R,전통시장,1001403,신월7동골목시장,LH,상권확장,98,55,4059319735.0,275162,38,106824203.55263157,7241.105263157895,74146,24,142,3,49,130690000,11470
2020,2,R,전통시장,1001400,신월3동골목시장,HL,상권축소,133,41,445268321.0,26369,19,23435174.789473683,1387.842105263158,146671,12,332,1,35,61833333,11470
2020,2,R,전통시장,1001399,경창시장,HL,상권축소,124,49,4799602913.0,264645,55,87265507.50909092,4811.727272727273,125313,53,364,5,66,152726642,11470
2020,2,R,전통시장,1001398,월정로시장,LL,다이나믹,101,50,1862357880.0,102706,38,49009417.89473684,2702.7894736842104,205538,61,1581,24,51,109753584,11470
2020,2,R,전통시장,1001397,신영시장,HL,상권축소,113,51,11692502786.0,613699,208,56213955.70192308,2950.4759615384614,277362,40,1172,13,52,115788199,11470
2020,2,R,전통시장,1001396,목4동시장,LL,다이나믹,107,49,3381593769.0,246096,82,41238948.40243903,3001.170731707317,281447,52,1170,24,58,171280260,11470
2020,2,R,전통시장,1001395,목3동시장,HL,상권축소,117,51,19912408079.0,1309909,263,75712578.24714829,4980.642585551331,432286,148,1215,13,49,185909130,11470
2020,2,R,전통시장,1001394,목2동시장,HL,상권축소,124,53,11918434963.0,664000,161,74027546.35403727,4124.223602484472,339057,432,1298,21,48,170220147,11470
2020,2,R,전통시장,1001391,망원월드컵시장,LH,상권확장,111,54,9706439476.0,541970,114,85144205.92982456,4754.122807017544,345740,190,589,24,48,173992934,11440
2020,2,R,전통시장,1001390,망원시장,LH,상권확장,90,56,15961145632.0,1324970,125,127689165.056,10599.76,336035,173,1614,50,51,194819930,11440
2020,2,R,전통시장,1001388,영진시장,HH,정체,114,55,460443979.0,16052,7,65777711.28571428,2293.1428571428573,44100,29,197,3,57,228298958,11440
2020,2,R,전통시장,1001386,신수시장,HL,상권축소,156,50,1540811332.0,80024,13,118523948.61538461,6155.692307692308,31791,34,45,2,41,194535714,11440
2020,2,R,전통시장,1001385,아현시장,HH,정체,130,63,11711361328.0,578264,174,67306674.29885058,3323.3563218390805,300279,803,310,3,59,211638889,11440
2020,2,R,전통시장,1001382,백련시장,HH,정체,122,92,521990372.0,22169,18,28999465.111111112,1231.611111111111,65921,5,143,1,55,160031250,11410
2020,2,R,전통시장,1001381,모래내시장,HH,정체,165,121,4941187182.0,180218,58,85192882.44827586,3107.206896551724,81741,14,309,11,62,242563004,11410
2020,2,R,전통시장,1001380,포방터시장,LL,다이나믹,110,46,3953961036.0,197979,63,62761286.28571428,3142.5238095238096,184087,35,498,7,54,112071769,11410
2020,2,R,전통시장,1001379,인왕시장,HH,정체,148,89,21044954039.0,745830,174,120948011.71839081,4286.379310344828,131818,44,273,1,72,183325000,11410
2020,2,R,전통시장,1001377,영천시장,HH,정체,127,61,8569214001.0,420634,119,72010201.68907563,3534.7394957983192,301018,35,362,3,35,112050794,11410
2020,2,R,전통시장,1001375,증산종합시장,HH,정체,138,57,2557753984.0,70351,22,116261544.72727273,3197.7727272727275,22928,8,156,3,64,147498611,11380
2020,2,R,전통시장,1001374,대림골목시장,LH,상권확장,105,61,6559658311.0,252243,142,46194776.83802817,1776.3591549295775,222900,237,568,8,48,124840625,11380
2020,2,R,전통시장,1001373,신응암시장,HH,정체,123,69,2159573492.0,104490,44,49081215.72727273,2374.7727272727275,117962,17,198,2,50,205500000,11380
2020,2,R,전통시장,1001371,대조시장,LH,상권확장,89,66,9863438527.0,480466,60,164390642.11666667,8007.766666666666,57715,15,500,16,46,134893284,11380
2020,2,R,전통시장,1001368,연서시장,HH,정체,122,56,9349826374.0,539644,199,46984052.13065327,2711.778894472362,98330,206,243,1,100,316376812,11380
2020,2,R,전통시장,1001367,상계중앙시장,HL,상권축소,112,43,9248180445.0,375983,182,50814178.26923077,2065.8406593406594,1014884,105,1833,20,56,135646240,11350
2020,2,R,전통시장,1001365,공릉동도깨비시장,HH,정체,127,56,10924707833.0,547264,202,54082712.04455446,2709.227722772277,350426,98,1498,23,52,146987162,11350
2020,2,R,전통시장,1001364,방학동도깨비시장,HL,상권축소,113,50,13216038380.0,772512,149,88698244.16107382,5184.644295302013,166833,39,1035,11,47,91337973,11320
2020,2,R,전통시장,1001363,쌍문역골목시장,LH,상권확장,108,57,4562549742.0,326959,53,86085844.18867925,6169.037735849057,146514,61,728,6,55,121724537,11320
2020,2,R,전통시장,1001362,백운시장,LL,다이나믹,92,52,1200694744.0,78563,17,70629102.58823529,4621.35294117647,71092,33,379,8,49,116112580,11320
2020,2,R,전통시장,1001361,신도봉시장,LL,다이나믹,97,46,6335291253.0,265327,32,197977851.65625,8291.46875,29299,5,174,3,42,73560714,11320
2020,2,R,전통시장,1001360,창동골목시장,HL,상권축소,118,50,6119943966.0,361055,139,44028373.85611511,2597.517985611511,451035,84,1212,8,46,119664583,11320
2020,2,R,전통시장,1001359,창동신창시장,HL,상권축소,123,54,7651034339.0,409759,170,45006084.347058825,2410.3470588235296,423509,104,2247,47,52,136439056,11320
2020,2,R,전통시장,1001358,수유북부시장,HL,상권축소,138,51,1133377784.0,68091,5,226675556.8,13618.2,51163,20,58,1,81,148000000,11305
2020,2,R,전통시장,1001357,장미원골목시장,LH,상권확장,109,62,5831147785.0,337877,95,61380503.0,3556.6,492087,911,1482,40,49,138173425,11305
2020,2,R,전통시장,1001356,수유중앙시장,HH,정체,116,64,417365076.0,25860,17,24550886.82352941,1521.1764705882354,24732,13,42,2,55,108750000,11305
2020,2,R,전통시장,1001355,강북종합시장,HH,정체,139,69,5450918180.0,243211,95,57378086.10526316,2560.1157894736843,288532,23,764,7,48,122968074,11305
2020,2,R,전통시장,1001354,우이시장,LH,상권확장,94,55,4535913331.0,270426,92,49303405.77173913,2939.413043478261,578332,69,1607,36,49,116487876,11305
2020,2,R,전통시장,1001353,수유전통시장,HH,정체,138,64,27124025625.0,1169360,304,89223768.50328948,3846.5789473684213,240961,231,610,3,61,157212176,11305
2020,2,R,전통시장,1001352,번동북부골목시장,HL,상권축소,112,52,3937272232.0,203670,91,43266727.82417583,2238.131868131868,461477,50,1136,8,56,169478765,11305
2020,2,R,전통시장,1001350,숭인시장,HH,정체,128,67,11563846947.0,503674,164,70511261.87195122,3071.182926829268,37556,62,235,2,41,155484375,11305
2020,2,R,전통시장,1001349,방천골목시장,LL,다이나믹,95,48,17741241902.0,622155,187,94872951.34759358,3327.0320855614973,604634,92,1375,4,44,141642045,11305
2020,2,R,전통시장,1001347,석관황금시장,LL,다이나믹,109,48,2247354528.0,103726,73,30785678.465753425,1420.9041095890411,534709,191,1807,5,45,155293333,11290
2020,2,R,전통시장,1001345,새석관시장,HH,정체,196,57,28603871.0,307,5,5720774.2,61.4,41345,3,73,1,37,22819512,11290
2020,2,R,전통시장,1001343,장위전통시장,HH,정체,126,69,3557843299.0,184765,93,38256379.55913979,1986.720430107527,469654,40,853,5,66,167111111,11290
2020,2,R,전통시장,1001342,밤나무골시장,LL,다이나믹,106,53,492666839.0,23043,9,54740759.88888889,2560.3333333333335,78831,17,228,2,51,71711538,11290
2020,2,R,전통시장,1001340,정릉시장,HH,정체,135,61,12003957208.0,677582,211,56890792.454976305,3211.2890995260664,319119,131,1409,30,51,155465885,11290
2020,2,R,전통시장,1001339,정릉아리랑시장,HH,정체,120,58,2063593012.0,148996,49,42114143.10204082,3040.734693877551,171533,22,1061,9,55,192902888,11290
2020,2,R,전통시장,1001337,유영시장,HH,정체,133,62,43392686.0,1924,1,43392686.0,1924.0,33940,31,109,2,60,180075000,11260
2020,2,R,전통시장,1001336,우림골목시장,HH,정체,123,55,19202748931.0,1028956,331,58014347.22356495,3108.628398791541,523394,344,2080,19,54,130929772,11260
2020,2,R,전통시장,1001335,묵1동도깨비시장,LL,다이나믹,95,54,2476788923.0,144709,43,57599742.39534884,3365.3255813953488,180264,35,1454,17,48,130566556,11260
2020,2,R,전통시장,1001334,태능시장,HH,정체,114,57,5297845452.0,447483,65,81505314.64615385,6884.3538461538465,354162,81,934,4,64,175721752,11260
2020,2,R,전통시장,1001333,중화제일시장,LH,상권확장,101,55,2886998310.0,158473,76,37986819.868421055,2085.1710526315787,256705,69,1850,16,50,143519028,11260
2020,2,R,전통시장,1001332,사가정시장,LL,다이나믹,110,50,9474222632.0,512257,211,44901529.06161138,2427.7582938388628,701799,86,1871,11,53,163307651,11260
2020,2,R,전통시장,1001331,면목골목시장,HL,상권축소,126,50,7275076949.0,320909,131,55534938.54198473,2449.687022900763,426978,45,1249,15,73,148010317,11260
2020,2,R,전통시장,1001330,동원시장,LL,다이나믹,110,50,31294854538.0,1643360,388,80656841.59278351,4235.4639175257735,887855,224,2009,21,51,142400772,11260
2020,2,R,전통시장,1001329,동부골목시장,HH,정체,112,54,17030660345.0,989555,315,54065588.396825396,3141.4444444444443,540289,179,1458,20,37,131474045,11260
2020,2,R,전통시장,1001327,이경시장,HL,상권축소,127,47,1076272100.0,58486,17,63310123.52941176,3440.3529411764707,41983,16,242,2,63,202500000,11230
2020,2,R,전통시장,1001326,회기시장,HL,상권축소,118,54,3692382103.0,211916,113,32675947.814159293,1875.3628318584072,246407,55,1231,6,39,132069521,11230
2020,2,R,전통시장,1001324,전곡시장,HH,정체,138,55,2792958824.0,182190,38,73498916.42105263,4794.473684210527,25804,77,228,4,62,201350000,11230
2020,2,R,전통시장,1001323,답십리시장,LL,다이나믹,109,47,3636357376.0,209089,82,44345821.65853658,2549.8658536585367,235536,93,442,2,59,139476190,11230
2020,2,R,전통시장,1001316,서울약령시장,HH,정체,146,68,62065182887.0,866412,531,116883583.5913371,1631.6610169491526,936907,1171,2075,3,41,146845455,11230
2020,2,R,전통시장,1001313,청량리수산시장,HH,정체,161,100,8410580357.0,193307,99,84955357.14141414,1952.5959595959596,101327,20,454,1,39,176000000,11230
2020,2,R,전통시장,1001309,조양시장,LH,상권확장,111,57,924771030.0,17899,7,132110147.14285715,2557.0,42003,31,68,3,19,93491841,11215
2020,2,R,전통시장,1001308,영동교골목시장,LH,상권확장,109,57,1421951838.0,75672,53,26829279.96226415,1427.7735849056603,498999,41,893,9,56,209838921,11215
2020,2,R,전통시장,1001306,노룬산골목시장,HL,상권축소,143,52,2877840644.0,128665,61,47177715.475409836,2109.2622950819673,184779,23,168,1,24,108000000,11215
2020,2,R,전통시장,1001304,자양골목시장,HL,상권축소,124,53,8934456204.0,592023,137,65215008.78832117,4321.335766423358,795714,54,1953,35,48,183757675,11215
2020,2,R,전통시장,1001303,신성골목시장,HH,정체,157,66,4604704190.0,182237,59,78045833.72881356,3088.762711864407,44703,19,88,1,55,108000000,11215
2020,2,R,전통시장,1001302,면곡골목시장,HL,상권축소,117,53,1732613742.0,84521,21,82505416.28571428,4024.809523809524,139191,49,447,4,48,148435714,11215
2020,2,R,전통시장,1001301,중곡제일시장,HL,상권축소,117,51,10688737885.0,546592,197,54257552.71573604,2774.5786802030457,261883,111,793,5,54,199593312,11215
2020,2,R,전통시장,1001300,화양제일골목시장,LL,다이나믹,94,50,8690423164.0,713307,71,122400326.25352113,10046.577464788732,250084,43,935,9,30,114672531,11215
2020,2,R,전통시장,1001298,성동용답상가시장,LL,다이나믹,110,49,9049828490.0,670902,158,57277395.50632911,4246.215189873417,401358,66,1894,11,63,152917659,11200
2020,2,R,전통시장,1001297,뚝도시장,LH,상권확장,111,60,9454125316.0,388407,147,64313777.65986395,2642.2244897959185,123124,45,576,1,53,267217949,11200
2020,2,R,전통시장,1001296,금남시장,HH,정체,141,64,4971825921.0,224187,81,61380566.925925925,2767.740740740741,137905,36,214,1,58,222000000,11200
2020,2,R,전통시장,1001295,행당시장,HH,정체,112,56,16445050778.0,675230,247,66579152.94736842,2733.724696356275,388249,314,1536,1,59,149444444,11200
2020,2,R,전통시장,1001294,마장축산물시장,HH,정체,148,97,6160132039.0,163902,70,88001886.27142857,2341.457142857143,245617,532,320,2,98,401196800,11200
2020,2,R,전통시장,1001292,이태원제일시장,HH,정체,127,70,203657649.0,4369,5,40731529.8,873.8,52526,2,42,2,58,230000000,11170
2020,2,R,전통시장,1001290,이촌종합시장,HH,정체,126,60,15480284283.0,593959,103,150294022.16504854,5766.592233009709,73591,109,101,4,75,284337500,11170
2020,2,R,전통시장,1001289,용문전통시장,HH,정체,131,57,14268231594.0,657697,168,84929949.96428572,3914.8630952380954,369681,19,396,2,15,90254630,11170
2020,2,R,전통시장,1001286,후암시장,LH,상권확장,94,62,5289612231.0,380281,31,170632652.61290324,12267.129032258064,62889,15,284,2,56,210900862,11170
2020,2,R,전통시장,1001284,서울중앙시장,HH,정체,139,82,18101477008.0,442744,249,72696694.81124498,1778.0883534136547,810404,451,994,1,44,119111111,11140
2020,2,R,전통시장,1001283,백학시장,HH,정체,117,55,8765635313.0,462369,100,87656353.13,4623.69,327248,95,818,6,59,179247024,11140
2020,2,R,전통시장,1001282,약수시장,HH,정체,123,62,12121391197.0,561403,172,70473204.63372093,3263.970930232558,550275,271,918,15,59,173387878,11140
2020,2,R,전통시장,1001279,동평화시장,HH,정체,123,69,20667290243.0,657121,1581,13072289.843769766,415.63630613535736,167446,178,56,1,65,151137931,11140
2020,2,R,전통시장,1001277,방산종합시장,HH,정체,175,77,53076478751.0,876657,458,115887508.18995634,1914.098253275109,587312,1190,290,1,34,67500000,11140
2020,2,R,전통시장,1001271,동묘시장,HL,상권축소,116,53,7433224956.0,325933,138,53863948.95652174,2361.8333333333335,622333,474,739,5,27,111891667,11110
2020,2,R,전통시장,1001269,동문시장,LH,상권확장,89,56,373564828.0,7368,36,10376800.777777778,204.66666666666666,58894,3,67,1,44,83826923,11110
2020,2,R,전통시장,1001264,통인시장,HH,정체,128,59,7755351020.0,218463,95,81635273.89473684,2299.6105263157897,240773,59,663,6,92,270670393,11110
2020,2,D,발달상권,1001263,서울 노원구 노원역_3,LL,다이나믹,97,48,58047652900.0,4308012,1053,55125976.16334283,4091.1794871794873,1314625,418,257,1,19,84714286,11350
2020,2,D,발달상권,1001260,창동역,HL,상권축소,113,51,37473090986.0,2449671,552,67886034.39492753,4437.809782608696,475771,1003,446,1,15,75675000,11320
2020,2,D,발달상권,1001259,서울 강북구 수유역_3,LL,다이나믹,110,52,11078985605.0,437161,245,45220349.408163264,1784.330612244898,371953,70,743,4,57,123554067,11305
2020,2,D,발달상권,1001257,서울 강북구 수유역_2,LL,다이나믹,101,50,40710890398.0,2265398,564,72182429.78368795,4016.6631205673757,2084358,2284,2074,21,55,149208483,11305
2020,2,D,발달상권,1001256,서울 강북구 수유역_1,LL,다이나믹,111,52,36945059521.0,1466383,286,129178529.7937063,5127.213286713287,336481,831,790,8,44,119078853,11305
2020,2,D,발달상권,1001255,서울 은평구 연신내역_3,HL,상권축소,113,43,3235831285.0,116857,66,49027746.74242424,1770.560606060606,74879,108,116,1,22,42210526,11380
2020,2,D,발달상권,1001254,서울 은평구 연신내역_2,LL,다이나믹,94,49,35212974009.0,1785665,647,54424998.4683153,2759.914992272025,1563461,555,1021,9,40,94142927,11380
2020,2,D,발달상권,1001253,서울 은평구 연신내역_1,HH,정체,128,68,8461289076.0,495682,88,96151012.22727273,5632.75,650474,70,203,4,41,155201291,11380
2020,2,D,발달상권,1001252,서울 성북구 미아삼거리역_2,HH,정체,118,56,11481893325.0,600231,194,59185017.13917526,3093.9742268041236,368907,322,911,2,39,108833333,11290
2020,2,D,발달상권,1001251,서울 강북구 미아삼거리역_1,LL,다이나믹,95,53,33156823622.0,1244709,404,82071345.5990099,3080.9628712871286,646703,140,355,3,39,117396825,11305
2020,2,D,발달상권,1001250,서울 은평구 불광역_3,HL,상권축소,112,48,11720864767.0,692205,192,61046170.661458336,3605.234375,429299,67,784,14,24,124113913,11380
2020,2,D,발달상권,1001249,서울 은평구 불광역_2,HH,정체,143,63,11836022599.0,394663,128,92468926.5546875,3083.3046875,628635,116,731,14,31,120582313,11380
2020,2,D,발달상권,1001248,서울 은평구 불광역_1,LL,다이나믹,110,48,19245394905.0,934698,471,40860711.050955415,1984.4968152866243,414350,180,536,12,46,121161351,11380
2020,2,D,발달상권,1001246,미아사거리_1,HL,상권축소,126,51,4137813351.0,160403,31,133477850.03225806,5174.290322580645,195349,210,890,2,52,236732297,11290
2020,2,D,발달상권,1001245,서울 성북구 성신여대입구역,LL,다이나믹,105,49,34269478721.0,2179833,648,52884998.02623457,3363.939814814815,1747946,2865,1105,5,35,140618254,11290
2020,2,D,발달상권,1001244,경희대학교,LL,다이나믹,94,50,14638669115.0,1187675,256,57182301.23046875,4639.35546875,677176,70,373,2,20,87028409,11230
2020,2,D,발달상권,1001242,혜화역 대학로_3,LH,상권확장,99,55,24167926593.0,1236323,482,50140926.54149377,2564.985477178423,1091072,477,629,11,42,152628083,11110
2020,2,D,발달상권,1001241,혜화역 대학로_2,HL,상권축소,114,49,3282049460.0,274112,120,27350412.166666668,2284.266666666667,517590,334,791,10,66,214224386,11110
2020,2,D,발달상권,1001240,혜화역 대학로_1,LL,다이나믹,95,53,21687254384.0,1206966,299,72532623.35785954,4036.6755852842807,572022,1230,489,13,67,193230128,11110
2020,2,D,발달상권,1001238,서울 동대문구 청량리역,HH,정체,171,64,35482674512.0,1644312,593,59835876.07419899,2772.8701517706577,989768,776,2678,3,95,397727585,11230
2020,2,D,발달상권,1001237,서울 종로구 경복궁역_2,HH,정체,112,57,8613286920.0,451160,141,61087141.27659574,3199.7163120567375,101792,239,279,3,65,266722222,11110
2020,2,D,발달상권,1001236,서울 종로구 안국역_2,LH,상권확장,110,59,6124178868.0,320346,85,72049163.15294118,3768.7764705882355,98210,810,277,2,71,215900000,11110
2020,2,D,발달상권,1001234,서울 종로구 경복궁역_1,HH,정체,111,62,12884163494.0,528040,179,71978567.0055866,2949.9441340782123,361450,599,584,7,67,261017687,11110
2020,2,D,발달상권,1001231,서울 동대문구 신설동역_2,HL,상권축소,128,50,11831648847.0,650289,153,77331038.21568628,4250.254901960784,287954,5440,420,4,34,127712912,11230
2020,2,D,발달상권,1001230,인사동,HH,정체,152,71,48243831263.0,1976647,1313,36743207.3594821,1505.4432597105865,646868,26072,797,1,85,171630872,11110
2020,2,D,발달상권,1001229,서울 종로구 종로5가역_4,HH,정체,153,71,8356143220.0,115786,215,38865782.41860465,538.5395348837209,125216,1358,276,1,25,83500000,11110
2020,2,D,발달상권,1001227,종로구청,HH,정체,128,62,91362971936.0,4171252,1205,75819893.72282158,3461.6199170124482,574421,20709,608,1,141,690722222,11110
2020,2,D,발달상권,1001226,서울 종로구 종로5가역_2,HH,정체,130,62,39029110234.0,1627272,465,83933570.39569892,3499.509677419355,862827,16173,2188,10,39,176304234,11110
2020,2,D,발달상권,1001225,신설동역,HL,상권축소,123,41,4495542841.0,235791,127,35397975.12598425,1856.6220472440946,299354,118,450,2,15,84250000,11110
2020,2,D,발달상권,1001224,서울 동대문구 신설동역_1,LL,다이나믹,105,50,5293866551.0,326906,80,66173331.8875,4086.325,156317,1543,291,2,48,147279412,11230
2020,2,D,발달상권,1001223,서울 종로구 광화문역_2,HH,정체,134,61,40420477771.0,2169841,853,47386257.64478312,2543.7760844079717,915856,27999,2941,8,116,598463056,11110
2020,2,D,발달상권,1001221,장안동사거리,LL,다이나믹,101,47,40762488847.0,1973730,557,73182206.18850988,3543.5008976660683,1029422,1587,4119,22,61,207323604,11230
2020,2,D,발달상권,1001213,종각역 젊음의 거리,HH,정체,115,58,41075892990.0,1711253,604,68006445.34768212,2833.2003311258277,881443,13040,161,1,21,109285714,11110
2020,2,D,발달상권,1001210,시청역_2,HH,정체,153,65,20943266282.0,1394331,249,84109503.14056225,5599.722891566265,318625,14646,1091,2,75,541220399,11140
2020,2,D,발달상권,1001208,서울 중구 을지로3가역_2,HH,정체,152,73,124509182566.0,2295330,647,192440776.76352397,3547.6506955177742,708968,3181,469,2,77,220729143,11140
2020,2,D,발달상권,1001207,서울 중구 신당역_2,HH,정체,117,63,9208083081.0,639533,1951,4719673.542286007,327.79753972321885,973073,939,336,2,20,186508889,11140
2020,2,D,발달상권,1001206,서대문구 서대문역_2,HH,정체,130,61,17408159006.0,826728,234,74393841.90598291,3533.025641025641,510704,1486,875,6,41,157996791,11410
2020,2,D,발달상권,1001205,동대문역사문화공원역,HH,정체,172,81,32045434071.0,1196564,1098,29185276.93169399,1089.766848816029,434244,3166,406,1,46,86000000,11140
2020,2,D,발달상권,1001201,서울 중구 신당역_1,HH,정체,119,57,17859251332.0,913028,282,63330678.4822695,3237.6879432624114,765554,277,871,6,68,228498745,11140
2020,2,D,발달상권,1001199,서울 중구 충무로역_2,HH,정체,166,60,26247746308.0,1192244,787,33351647.151207116,1514.9224904701398,959174,16329,1378,2,72,207367072,11140
2020,2,D,발달상권,1001198,서울 강서구 송정역,HH,정체,119,57,10672368680.0,475803,263,40579348.59315589,1809.1368821292776,490253,335,2266,30,45,120743485,11500
2020,2,D,발달상권,1001197,장한평역_2,HH,정체,143,60,11072946800.0,249769,238,46524986.554621845,1049.4495798319329,484722,1492,1390,13,54,176784077,11230
2020,2,D,발달상권,1001196,시청역_1,HH,정체,145,74,43843685197.0,1873718,304,144222648.6743421,6163.546052631579,328160,24904,323,1,76,446396132,11140
2020,2,D,발달상권,1001195,왕십리역_2,LH,상권확장,108,55,9585444004.0,396439,122,78569213.14754099,3249.5,253351,233,633,1,20,165800000,11200
2020,2,D,발달상권,1001193,장한평역_1,HL,상권축소,117,51,14295257351.0,857540,206,69394453.16019417,4162.815533980583,379730,1129,227,1,85,284857143,11230
2020,2,D,발달상권,1001192,서울 중구 충무로역_1,HH,정체,123,62,20007035670.0,1587880,371,53927319.86522911,4280.0,352967,3743,787,2,49,171107143,11140
2020,2,D,발달상권,1001190,장한평역,HH,정체,142,60,10039586913.0,343213,251,39998354.23505976,1367.382470119522,106852,3644,1450,1,26,44000000,11200
2020,2,D,발달상권,1001189,서울 중구 명동역,HL,상권축소,129,53,8294882855.0,455028,258,32150708.740310077,1763.6744186046512,348241,3595,1251,3,113,603583081,11140
2020,2,D,발달상권,1001188,장충동 족발거리,HH,정체,127,70,6573359014.0,403176,79,83207076.12658228,5103.493670886076,161802,2100,306,2,30,117037405,11140
2020,2,D,발달상권,1001187,한양시장,LH,상권확장,85,56,18480511168.0,1699632,266,69475605.89473684,6389.5939849624065,644586,55,1011,10,48,120214270,11200
